"ProjectID","Address","Project Name","Prior Site Name","Street Number","Street Name","Project Description","Neighborhood","Project Stage","Year Complete","Developer Name","Zoning","Planning Board Special Permit","Building Permit","Total GFA","Lot Area","FAR","Primary Use","Residential Units","Hotel Rooms","Note","Latitude","Longitude","Coordinates"
"521","55 Wheeler Street","Continentail Can Rehab","","55","Wheeler Street","","12 - Cambridge Highlands","Complete","1981","Bolt, Beranek and Newman","","","","125,000","0","0.00","Office/R&D",,," ","42.39126578752","-71.14448967493","POINT (-71.1444896749299 42.391265787521)"
"539","11 Cambridge Parkway","Rowland Institute","","11","Cambridge Parkway","","1 - East Cambridge","Complete","1981","","","","","70,000","0","0.00","Office/R&D",,," ","42.36406133966","-71.07777691595","POINT (-71.0777769159513 42.3640613396564)"
"520","Spinelli Place","Intermetrics Building","","","Spinelli Place","","12 - Cambridge Highlands","Complete","1982","Charles Gulesarian","","","","42,000","0","0.00","Office/R&D",,," ","42.39055797552","-71.1533311608","POINT (-71.153331160799 42.3905579755246)"
"525","185 Albany Street","185 Albany Street","","185","Albany Street","","5 - Cambridgeport","Complete","1982","Stimpson Trust","","","","48,000","0","0.00","Office/R&D",,," ","42.3595991683","-71.09960412795","POINT (-71.0996041279541 42.3595991682996)"
"529","40 Erie Street","40 Erie Street","","40","Erie Street","","5 - Cambridgeport","Complete","1982","American Science and Engineering","","","","150,000","0","0.00","Office/R&D",,," ","42.35741948226","-71.10422759938","POINT (-71.1042275993796 42.3574194822638)"
"535","Putnam and Sidney","Fort Washington Townhouses","","","Putnam and Sidney","","5 - Cambridgeport","Complete","1982","FAR Group","","","","0","0","0.00","Residential","20",," ","42.3566883547","-71.10712615382","POINT (-71.1071261538241 42.3566883547039)"
"546","161 First Street","Nicholson Building","","161","First Street","","1 - East Cambridge","Complete","1982","St. James Development","","PB243","","45,000","0","0.00","Office/R&D",,," ","42.36555669273","-71.07823365272","POINT (-71.078233652718 42.3655566927314)"
"547","215 First Street","The Athenaeum Building","","215","First Street","","1 - East Cambridge","Complete","1982","Athenaeum Group","","","","340,000","0","0.00","Office/R&D",,," ","42.36420635176","-71.07854373794","POINT (-71.0785437379441 42.3642063517587)"
"551","101 Main Street","Riverfront Office Park Phase 1","","101","Main Street","","1 - East Cambridge","Complete","1982","","","","","330,200","0","0.00","Office/R&D",,," ","42.36220993124","-71.08158348557","POINT (-71.0815834855673 42.3622099312422)"
"587","1000 Massachusetts Avenue","1000 Massachusetts Avenue","","1000","Massachusetts Avenue","","7 - Riverside","Complete","1982","Spaulding & Slye/ Symmes Maini & McKee","","PB023","","108,000","0","0.00","Office/R&D",,," ","42.36894541997","-71.11092413453","POINT (-71.1109241345282 42.3689454199717)"
"511","1 Alewife Place","1 Alewife Place","","1","Alewife Place","","10 - West Cambridge","Complete","1983","Schochet Assoc./ Stubbins","","","","225,526","0","0.00","Office/R&D",,," ","42.39834671962","-71.13991435025","POINT (-71.1399143502489 42.3983467196212)"
"526","195 Albany Street","195 Albany Street","","195","Albany Street","","5 - Cambridgeport","Complete","1983","Stimpson Trust","","","","48,000","0","0.00","Office/R&D",,," ","42.35954955264","-71.09965511011","POINT (-71.0996551101138 42.3595495526385)"
"528","12 Emily Street","12 Emily Street","","12","Emily Street","","5 - Cambridgeport","Complete","1983","MIT","","","","32,000","0","0.00","Heavy Industry",,," ","42.35982137055","-71.1045040596","POINT (-71.1045040596034 42.3598213705451)"
"568","4 Cambridge Center","4 Cambridge Center","","4","Cambridge Center","","2 - MIT / Area 2","Complete","1983","Boston Properties","","","","225,000","0","0.00","Office/R&D",,," ","42.36337668117","-71.08652606544","POINT (-71.0865260654399 42.3633766811668)"
"569","5 Cambridge Center","5 Cambridge Center","","5","Cambridge Center","","2 - MIT / Area 2","Complete","1983","Boston Properties","","","","250,000","0","0.00","Office/R&D",,," ","42.36263486366","-71.08711579104","POINT (-71.087115791042 42.3626348636581)"
"514","125 Cambridgepark Drive","125 Cambridgepark Drive","","125","Cambridgepark Drive","","11 - North Cambridge","Complete","1984","Spaulding &Slye/Catalano","","PB026","","184,000","0","0.00","Office/R&D",,," ","42.39507529074","-71.14575383931","POINT (-71.1457538393149 42.3950752907362)"
"530","60 Hamilton Street","60 Hamilton Street","","60","Hamilton Street","","5 - Cambridgeport","Complete","1984","FAR Group","","","","11,000","0","0.00","Office/R&D",,," ","42.35790202467","-71.10562665698","POINT (-71.1056266569764 42.3579020246662)"
"537","5 Cambridge Parkway","Sonesta Hotel","","5","Cambridge Parkway","","1 - East Cambridge","Complete","1984","","","PB052","","0","0","0.00","Hotel",,"200"," ","42.36684218666","-71.07488374553","POINT (-71.0748837455325 42.3668421866634)"
"548","245 First Street","Riverview Building Phase I","","245","First Street","","1 - East Cambridge","Complete","1984","Congress Group","","PB031","","115,000","0","0.00","Office/R&D",,," ","42.36353916012","-71.07872349364","POINT (-71.0787234936368 42.3635391601232)"
"555","222 Third Street","American Net & Twine Building","","222","Third Street","","1 - East Cambridge","Complete","1984","Gen. Inv. & Dev. Co./ Niles Sutphin","","","","130,000","0","0.00","Office/R&D",,," ","42.36707827469","-71.08099098017","POINT (-71.0809909801686 42.3670782746948)"
"570","9 Cambridge Center","Whitehead Institute","","9","Cambridge Center","","2 - MIT / Area 2","Complete","1984","Boston Properties","","","","155,000","0","0.00","Office/R&D",,," ","42.36303723231","-71.08963009281","POINT (-71.0896300928097 42.3630372323129)"
"573","14 Cambridge Center","Biogen","","14","Cambridge Center","","2 - MIT / Area 2","Complete","1984","Boston Properties","","","","67,000","0","0.00","Office/R&D",,," ","42.36573598029","-71.08680518333","POINT (-71.0868051833276 42.3657359802891)"
"576","1 Kendall Square","Phases 3/4","","1","Kendall Square","","3 - Wellington Harrington","Complete","1984","The Athenaeum Group","","","","120,000","0","0.00","Office/R&D",,," ","42.36664177627","-71.09020430744","POINT (-71.0902043074383 42.3666417762689)"
"583","1 Elliot Square","Coolidge Bank Building","","1","Elliot Square","","10 - West Cambridge","Complete","1984","Intercontinental development","","","","36,000","0","0.00","Office/R&D",,," ","42.37276043307","-71.12125507799","POINT (-71.1212550779859 42.372760433074)"
"585","678 Massachusetts Avenue","Central Square Building","","678","Massachusetts Avenue","","7 - Riverside","Complete","1984","Graham Gund","","","","30,000","0","0.00","Office/R&D",,," ","42.36562795973","-71.10442978756","POINT (-71.1044297875606 42.3656279597341)"
"593","2067 Massachusetts Avenue","Henderson Carriage Building","","2067","Massachusetts Avenue","","11 - North Cambridge","Complete","1984","H.J. Davis Development","","PB025","","0","0","0.00","Office/R&D",,," ","42.39147115811","-71.12309768939","POINT (-71.1230976893882 42.3914711581086)"
"512","87 Cambridgepark Drive","87 Cambridgepark Drive","Genetics Institute","87","Cambridgepark Drive","","11 - North Cambridge","Complete","1985","Genetics Institute","","","","0","0","0.00","Office/R&D",,," ","42.39546764356","-71.14473541935","POINT (-71.1447354193479 42.3954676435594)"
"518","10 Fawcett Street","10 Fawcett Street","","10","Fawcett Street","","12 - Cambridge Highlands","Complete","1985","Fantasia, Codman/ Earl Flansburgh","","PB027","","130,900","0","0.00","Office/R&D",,," ","42.39003932631","-71.14580765888","POINT (-71.1458076588849 42.3900393263096)"
"519","725 Concord Avenue","725 Concord Avenue","","725","Concord Avenue","","12 - Cambridge Highlands","Complete","1985","Anthenaeum Group","","PB016","","80,000","0","0.00","Office/R&D",,," ","42.3904738878","-71.15221752388","POINT (-71.1522175238752 42.3904738877998)"
"538","55 Cambridge Parkway","Riverside Place","","55","Cambridge Parkway","","1 - East Cambridge","Complete","1985","Cabot, Cabot & Forbes / Stubbins","","","","290,000","0","0.00","Office/R&D",,," ","42.36574200505","-71.07629771056","POINT (-71.0762977105579 42.3657420050532)"
"542","10 Canal Park","Aspen Building","","10","Canal Park","","1 - East Cambridge","Complete","1985","Unihab","","","","111,000","0","0.00","Office/R&D",,," ","42.36872550624","-71.07548272803","POINT (-71.0754827280312 42.36872550624)"
"549","245 First Street","Riverview Building Phase 2","","245","First Street","","1 - East Cambridge","Complete","1985","Congress Group/Huygens and DiMella","","PB031","","0","0","0.00","",,," ","42.36353916012","-71.07872349364","POINT (-71.0787234936368 42.3635391601232)"
"556","47 Thorndike Street","Bulfinch Square","","47","Thorndike Street","","1 - East Cambridge","Complete","1985","St. James Development","","","","70,000","0","0.00","Office/R&D",,," ","42.36989747974","-71.07954053317","POINT (-71.0795405331677 42.3698974797414)"
"572","11 Cambridge Center","Open Software Foundation","","11","Cambridge Center","","2 - MIT / Area 2","Complete","1985","Boston Properties","","","","80,000","0","0.00","Office/R&D",,," ","42.36482566527","-71.08884290165","POINT (-71.0888429016484 42.3648256652725)"
"574","1 Hampshire Street","Draper Labs Bldg III","","1","Hampshire Street","","4 - The Port/Area IV","Complete","1985","Draper Labs/ Eilenzweig, Moore","","","","184,000","0","0.00","Office/R&D",,," ","42.36523244084","-71.09006452289","POINT (-71.0900645228903 42.3652324408355)"
"575","1 Kendall Square","Phases 1/2","","1","Kendall Square","","3 - Wellington Harrington","Complete","1985","The Athenaeum Group","","","","465,000","0","0.00","Office/R&D",,," ","42.36630494613","-71.09134190999","POINT (-71.0913419099914 42.366304946125)"
"590","1280 Massachusetts Avenue","1280 Massachusetts Avenue","","1280","Massachusetts Avenue","","7 - Riverside","Complete","1985","North Coast Properties Symmes Maini & Mc","","","","43,000","0","0.00","Office/R&D",,," ","42.37268312629","-71.11678396403","POINT (-71.1167839640263 42.3726831262869)"
"596","124 Mount Auburn Street","University Place","","124","Mount Auburn Street","","10 - West Cambridge","Complete","1985","Harvard Univ./Hyned Industrial","","PB020","","0","0","0.00","Office/R&D","70",," ","42.37338805667","-71.12331973404","POINT (-71.123319734039 42.3733880566704)"
"597","20 University Road","Charles Square","","20","University Road","","10 - West Cambridge","Complete","1985","Carpenter & Co. / Cambridge 7","","","","160,000","0","0.00","Office/R&D","94","307"," ","42.37233942838","-71.12373113143","POINT (-71.1237311314342 42.3723394283823)"
"509","150 First Street","150 First Street","","150","First Street","","1 - East Cambridge","Complete","1986","New England Dev / Arrow Street","","","","0","0","0.00","",,," ","42.366264005","-71.07780423026","POINT (-71.0778042302594 42.3662640050021)"
"515","150 Cambridgepark Drive","150 Cambridgepark Drive","","150","Cambridgepark Drive","","11 - North Cambridge","Complete","1986","Spaulding & Slye / Catalano","","PB047","","248,000","0","0.00","Office/R&D",,," ","42.39461101675","-71.14595006113","POINT (-71.1459500611312 42.3946110167458)"
"524","33-41 Walden Street","Lincoln School","","33-41","Walden Street","","11 - North Cambridge","Complete","1986","Lincoln House Associates/James Block","","","","0","0","0.00","Residential","20",," ","42.39017141399","-71.124685013","POINT (-71.1246850130028 42.3901714139905)"
"566","2 Cambridge Center","Marriott Hotel","","2","Cambridge Center","","2 - MIT / Area 2","Complete","1986","Boston Properties","","","","0","0","0.00","Hotel",,"431"," ","42.36313418576","-71.08588793909","POINT (-71.0858879390868 42.3631341857566)"
"588","1030 Massachusetts Avenue","1030 Massachusetts Avenue","","1030","Massachusetts Avenue","","7 - Riverside","Complete","1986","Spaulding and Slye / Add Inc.","","","","66,000","0","0.00","Office/R&D",,," ","42.36959064545","-71.11220451521","POINT (-71.1122045152113 42.3695906454501)"
"510","185 Alewife Brook Parkway","185 Alewife Brook Parkway","","185","Alewife Brook Parkway","","12 - Cambridge Highlands","Complete","1987","Northeastern Mortgage","","","","67,000","0","0.00","Office/R&D",,," ","42.39049554933","-71.14227699226","POINT (-71.1422769922591 42.3904955493343)"
"527","230 Albany Street","230 Albany Street","","230","Albany Street","","5 - Cambridgeport","Complete","1987","Moleculon Biotech","","","","30,000","0","0.00","Office/R&D",,," ","42.35864561056","-71.10063068651","POINT (-71.1006306865057 42.3586456105551)"
"531","26 Landsdowne Street","University Park - Jackson Building","","26","Landsdowne Street","","5 - Cambridgeport","Complete","1987","Forest City/ Koetter and Kim","","","","103,000","0","0.00","Office/R&D",,," ","42.36101299405","-71.09902238536","POINT (-71.0990223853639 42.3610129940534)"
"541","1 Canal Park","1 Canal Park","","1","Canal Park","","1 - East Cambridge","Complete","1987","The Marcus Organization","","PB038","","100,000","0","0.00","Office/R&D",,," ","42.36935795546","-71.07702964849","POINT (-71.0770296484885 42.3693579554561)"
"543","58 Charles Street","58 Charles Street","","58","Charles Street","","1 - East Cambridge","Complete","1987","Haley and Aldrich","","","","50,000","0","0.00","Office/R&D",,," ","42.36729632536","-71.07968075749","POINT (-71.0796807574931 42.3672963253637)"
"545","25 First Street","Davenport Building","","25","First Street","","1 - East Cambridge","Complete","1987","The Marcus Organization/ Niles Sutphin","","","","230,000","0","0.00","Office/R&D",,," ","42.36960172228","-71.07728571198","POINT (-71.077285711976 42.3696017222786)"
"550","1 Main Street","Riverfront Office Park","","1","Main Street","","1 - East Cambridge","Complete","1987","","","","","300,000","0","0.00","Office/R&D",,," ","42.36210504058","-71.08015487125","POINT (-71.0801548712499 42.3621050405824)"
"552","1 Memorial Drive","1 Memorial Drive","","1","Memorial Drive","","2 - MIT / Area 2","Complete","1987","","","","","340,000","0","0.00","Office/R&D",,," ","42.36135699434","-71.08125628472","POINT (-71.0812562847235 42.3613569943424)"
"553","4 Museum Way","4 Museum Way","","4","Museum Way","","1 - East Cambridge","Complete","1987","Aktid Enterprises","","","","20,661","0","0.00","Office/R&D",,," ","42.36927753127","-71.07202440903","POINT (-71.0720244090331 42.3692775312681)"
"563","217-218 Thorndike Street","217-218 Thorndike Street","","217-218","Thorndike Street","","1 - East Cambridge","Complete","1987","FAR Group","","PB046","","0","0","0.00","Residential","55",," ","42.37066905048","-71.08746732644","POINT (-71.0874673264419 42.3706690504793)"
"565","1 Cambridge Center","1 Cambridge Center","","1","Cambridge Center","","2 - MIT / Area 2","Complete","1987","Boston Properties","","","","210,000","0","0.00","Office/R&D",,," ","42.36250535169","-71.08538496933","POINT (-71.0853849693316 42.3625053516918)"
"567","3 Cambridge Center","3 Cambridge Center","","3","Cambridge Center","","2 - MIT / Area 2","Complete","1987","Boston Properties","","","","100,000","0","0.00","Office/R&D",,," ","42.36261883268","-71.08696020918","POINT (-71.0869602091829 42.3626188326774)"
"586","875 Massachusetts Avenue","875 Massachusetts Avenue","","875","Massachusetts Avenue","","6 - Mid-Cambridge","Complete","1987","Emerson Woods. Assoc./ Vitols","","","","27,000","0","0.00","Office/R&D",,," ","42.36785956239","-71.10749305172","POINT (-71.1074930517189 42.3678595623872)"
"508","149 Whittemore Avenue","One Alewife Center","","149","Whittemore Avenue","","11 - North Cambridge","Complete","1988","RVM&G W.R. Grace","","PB043","","90,000","0","0.00","Office/R&D",,," ","42.39834671962","-71.13991435025","POINT (-71.1399143502489 42.3983467196212)"
"544","432 Columbia Street","Cambridge Collaborative","","432","Columbia Street","","3 - Wellington Harrington","Complete","1988","432 Columbia St. Ltd. Partnership","","","","120,000","0","0.00","Office/R&D",,," ","42.37349363313","-71.09370415194","POINT (-71.0937041519439 42.3734936331324)"
"558","4 Canal Park","Graves Landing Phase I","","4","Canal Park","","1 - East Cambridge","Complete","1988","Unihab","","PB017","","0","0","0.00","Residential","90",," ","42.36922056213","-71.07425904275","POINT (-71.0742590427483 42.3692205621289)"
"560","170 Gore Street","The Pavillion","","170","Gore Street","","1 - East Cambridge","Complete","1988","Awdeh","","","","0","0","0.00","Residential","114",," ","42.37271934826","-71.08610365808","POINT (-71.0861036580758 42.372719348264)"
"561","71 Fulkerson Street","Greif Brothers Site","","71","Fulkerson Street","","1 - East Cambridge","Complete","1988","FAR Group","","PB056","","0","0","0.00","Residential","38",," ","42.36987842295","-71.08750365638","POINT (-71.087503656378 42.3698784229475)"
"578","141 Portland Street","U.S. Trust Building","","141","Portland Street","","4 - The Port/Area IV","Complete","1988","Intercontinental Development","","","","127,000","0","0.00","",,," ","42.36557659301","-71.09229630043","POINT (-71.0922963004346 42.365576593007)"
"591","1815 Massachusetts Avenue","Lesley University Hall","Porter Exchange/Sears Building","1815","Massachusetts Avenue","","8 - Baldwin","Complete","1988","Cambridge Development & Invest","","","","222,000","0","0.00","Retail",,," ","42.38712713914","-71.11897410364","POINT (-71.1189741036407 42.3871271391364)"
"594","2494 Massachusetts Avenue","2494 Massachusetts Avenue","","2494","Massachusetts Avenue","","11 - North Cambridge","Complete","1988","Modern Continental Enterprises","","","","11,000","0","0.00","Office/R&D",,," ","42.39889967438","-71.13242495022","POINT (-71.1324249502216 42.3988996743811)"
"595","1 Mifflin Place","also 119 - 123 Mt. Auburn Street","","1","Mifflin Place","","10 - West Cambridge","Complete","1988","DiGiovanni/ The Architects Collaborative","","PB067","","28,000","0","0.00","Office/R&D",,," ","42.37329887256","-71.12247877769","POINT (-71.1224787776923 42.3732988725556)"
"516","545 Concord Avenue","Fresh Pond Reservoir Place","","545","Concord Avenue","","12 - Cambridge Highlands","Complete","1989","R.E.M Realty/ Zecher Assoc","","","","20,000","0","0.00","Office/R&D",,," ","42.38809398482","-71.14256475908","POINT (-71.1425647590808 42.388093984822)"
"522","Richdale Avenue","Richdale Terraces Phase 1","","","Richdale Avenue","","9 - Neighborhood 9","Complete","1989","Joseph Nogueira","","","","0","0","0.00","Residential","40",," ","42.3885019963","-71.12096892525","POINT (-71.1209689252496 42.3885019962983)"
"532","38 Sidney Street","University Park - Clark Building","","38","Sidney Street","","5 - Cambridgeport","Complete","1989","Forest City/ Koetter and Kim","","","","123,000","0","0.00","Office/R&D",,," ","42.36156433051","-71.10090232969","POINT (-71.1009023296915 42.3615643305097)"
"536","Sidney, Henry, Chestnut","Cambridge Commons","","","Sidney, Henry, Chestnut","","5 - Cambridgeport","Complete","1989","Resource Capital Group","","","","0","0","0.00","Residential","100",," ","42.35535887226","-71.10719990158","POINT (-71.1071999015774 42.35535887226)"
"557","75 Cambridge Parkway","Esplanade","","75","Cambridge Parkway","","1 - East Cambridge","Complete","1989","Cohen Properties/ Moshe Dafdie","","PB053","","0","0","0.00","","206",," ","42.36437482745","-71.07685951673","POINT (-71.0768595167277 42.3643748274545)"
"559","6 Canal Park","Graves Landing Phase II","","6","Canal Park","","1 - East Cambridge","Complete","1989","Unihab","","PB017","","0","0","0.00","Residential","80",," ","42.36961058868","-71.07501969841","POINT (-71.075019698412 42.3696105886772)"
"562","10 Rogers Street","Rivercourt","","10","Rogers Street","","1 - East Cambridge","Complete","1989","H.J. Davis / Steffian Bradley","","PB055","","0","0","0.00","Residential","171",," ","42.36564907551","-71.07743811903","POINT (-71.0774381190319 42.3656490755086)"
"598","8 White Street","Porter Square Arcade","","8","White Street","","11 - North Cambridge","Complete","1989","Slater Co.","","","","46,000","0","0.00","Retail",,," ","42.38840900237","-71.11862058963","POINT (-71.1186205896272 42.388409002365)"
"513","100 Cambridgepark Drive","100 Cambridgepark Drive","","100","Cambridgepark Drive","","11 - North Cambridge","Complete","1990","Spaulding and Slye","","PB082","","130,000","0","0.00","Office/R&D",,," ","42.3944559208","-71.14463826829","POINT (-71.1446382682866 42.3944559207962)"
"533","64 Sidney Street","University Park - Richards Building","","64","Sidney Street","","5 - Cambridgeport","Complete","1990","Forest City/ Koetter and Kim","","","","121,000","0","0.00","Office/R&D",,," ","42.36101548142","-71.10149108706","POINT (-71.1014910870571 42.3610154814174)"
"534","129 Franklin Street","University Park - Kennedy Lofts","","129","Franklin Street","","5 - Cambridgeport","Complete","1990","Forest City/ Keen Development","","","","0","0","0.00","Residential","142",," ","42.36270496887","-71.1013722032","POINT (-71.1013722032048 42.362704968874)"
"554","1 Rogers Street","The Lotus Building","","1","Rogers Street","","1 - East Cambridge","Complete","1990","Lotus/RVM&G/Tsoi Kobus","","","","263,000","0","0.00","Office/R&D",,," ","42.36636","-71.07725","POINT (-71.07725 42.36636)"
"564","201 Broadway","201 Broadway","","201","Broadway","","4 - The Port/Area IV","Complete","1990","H.J. Davis/ Steffian Bradley","","","","121,000","0","0.00","Office/R&D",,," ","42.36610064593","-71.09258141611","POINT (-71.0925814161141 42.3661006459345)"
"571","10 Cambridge Center","10 Cambridge Center","Camp, Dresser & McKee","10","Cambridge Center","","2 - MIT / Area 2","Complete","1990","Boston Properties","","","","132,000","0","0.00","Office/R&D",,," ","42.36439089663","-71.08784583278","POINT (-71.0878458327786 42.3643908966252)"
"581","West Garage","Cambridge Center","","","West Garage","","1 - East Cambridge","Complete","1990","Boston Properties","","","","0","0","0.00","Parking Garage",,," ","42.36347548777","-71.08803590507","POINT (-71.0880359050684 42.363475487767)"
"540","100 Cambridgeside Place (Mall)","Cambrdigeside Mall","","100","Cambridgeside Place (Mall)","","1 - East Cambridge","Complete","1991","New England Development","","","","760,000","0","0.00","Retail",,," ","42.36714581236","-71.07638150556","POINT (-71.0763815055576 42.3671458123621)"
"582","38-40 Brattle Street","One Brattle Square","","38-40","Brattle Street","","10 - West Cambridge","Complete","1992","Ivanhoe Tr. / Donham & Sweeney","","","","100,000","0","0.00","Office/R&D",,," ","42.37314314694","-71.12131038334","POINT (-71.1213103833371 42.3731431469372)"
"589","1201 Massachusetts Avenue","1201 Massachusetts Avenue","The Inn at Harvard","1201","Massachusetts Avenue","","6 - Mid-Cambridge","Complete","1992","Harvard University/ Graham Gund","","PB-281","","0","0","0.00","Hotel",,"116"," ","42.37184640579","-71.1145793996","POINT (-71.1145793996031 42.3718464057896)"
"592","1972 Massachusetts Avenue","1972 Massachusetts Avenue","","1972","Massachusetts Avenue","","10 - West Cambridge","Complete","1992","Raymond Bandar","","","","15,000","0","0.00","Office/R&D",,," ","42.39010310053","-71.1210556212","POINT (-71.1210556211984 42.3901031005317)"
"664","169 Msgr. O'Brien Highway","Glass Factory Condominium","","169","Msgr. O'Brien Highway","","1 - East Cambridge","Complete","1993","","SD-1","N/A","N/A","122,000","29,945","4.07","Residential","104",," ","42.371859","-71.077723","POINT (-71.077723 42.371859)"
"505","205-207 Green Street","205-207 Green Street","","205-207","Green Street","","5 - Cambridgeport","Complete","1994","CASCAP/Amerigao Andrade","","","","6,234","0","0.00","Residential","11",," ","42.36389340221","-71.10258814992","POINT (-71.1025881499218 42.3638934022141)"
"506","260-264 Putnam Avenue","Putnam Place","","260-264","Putnam Avenue","","5 - Cambridgeport","Complete","1994","Just-A-Start Corp","","","","13,445","0","0.00","Residential","12",," ","42.3629389267","-71.11352463468","POINT (-71.1135246346815 42.3629389267009)"
"584","16-18 Eliot Street","16-18 Eliot Street","","16-18","Eliot Street","","10 - West Cambridge","Complete","1994","Robert Banker/ MSH Arch. Associates","","PB087","","24,200","0","0.00","Office/R&D",,," ","42.37202193453","-71.12152244227","POINT (-71.1215224422665 42.3720219345304)"
"503","640 Memorial Drive","640 Memorial Drive","Ford Assembly Plant Buidling","640","Memorial Drive","","5 - Cambridgeport","Complete","1996","MIT","","","","265,000","0","0.00","Office/R&D",,," ","42.35451957991","-71.11022846596","POINT (-71.1102284659554 42.3545195799064)"
"507","80 Auburn Park","Auburn Court Phase I","","80","Auburn Park","","5 - Cambridgeport","Complete","1996","Homeowners Rehab/ Goody Clancy","CRDD","","","86,183","0","0.00","Residential",,," ","42.36195986928","-71.10255349251","POINT (-71.1025534925085 42.361959869275)"
"412","243 Bent Street","243 Bent Street","","243","Bent Street","","1 - East Cambridge","Complete","1997","","","","","0","0","0.00","Residential","11",," ","42.36751159715","-71.08474216598","POINT (-71.0847421659773 42.3675115971538)"
"414","600 Memorial Drive","600 Memorial Drive","","600","Memorial Drive","","5 - Cambridgeport","Complete","1997","Modern Continental","SD-11","","","72,000","0","0.00","Office/R&D",,," ","42.35385091249","-71.10663910034","POINT (-71.1066391003362 42.3538509124907)"
"415","620 Memorial Drive","620 Memorial Drive","","620","Memorial Drive","","5 - Cambridgeport","Complete","1997","Charles River Building","SD-5/O-2","","","91,500","0","0.00","Office/R&D",,," ","42.35390877771","-71.1076001591","POINT (-71.1076001591033 42.35390877771)"
"416","258 Msgr. O'Brien Highway","258 Msgr. O'Brien Highway","","258","Msgr. O'Brien Highway","","1 - East Cambridge","Complete","1997","Protland Development, Modern Continental","SD-1","","","50,900","22,500","2.26","Hotel",,"112"," ","42.37325497828","-71.0815233876","POINT (-71.0815233876031 42.3732549782805)"
"657","1 Education Street","EF Building 1","","1","Education Street","","1 - East Cambridge","Complete","1997","EFEKTRA Schools, Inc","","PB85","","156,684","50,266","0.00","Office/R&D",,," ","42.369921","-71.07064","POINT (-71.0706399999999 42.3699209999999)"
"417","195 Binney Street","195 Binney Street","","195","Binney Street","","1 - East Cambridge","Complete","1998","TRW; Worthington Place Assoc;HMFH","IB-1","PB118","","275,000",,"2.50","Residential","200",," ","42.36604760928","-71.08415965021","POINT (-71.0841596502065 42.3660476092828)"
"418","1-15 Davenport Street","1-15 Davenport Street","","1-15","Davenport Street","","11 - North Cambridge","Complete","1998","Bob Bray","B/NMAOD","","","23,800","18,381","2.00","Residential","17",," ","42.38975065927","-71.11965280958","POINT (-71.1196528095804 42.3897506592669)"
"419","2105-2109 Massachusetts Avenue","2105-2109 Massachusetts Avenue","","2105-2109","Massachusetts Avenue","","11 - North Cambridge","Complete","1998","Ricardo Dumont","","","","0","0","0.00","Residential","6",," ","42.39175579732","-71.12361951062","POINT (-71.123619510621 42.391755797318)"
"420","Pemberton Street Condos","NA Pemberton Street Condos","","","Pemberton Street Condos","","11 - North Cambridge","Complete","1998","Kline / Levy: Jeff Kline","","PB124","","0","0","0.50","Residential","20",," ","42.3907027749","-71.13150451363","POINT (-71.1315045136273 42.390702774904)"
"421","1-37 White Street","Porter Square Shopping Center","","1-37","White Street","","11 - North Cambridge","Complete","1998","Gravestar","BC/NMAOD","","","462,844","0","2.00","Retail",,," ","42.38961041069","-71.11884801108","POINT (-71.1188480110757 42.3896104106873)"
"422","Richdale Avenue","NA Richdale Avenue","","","Richdale Avenue","","9 - Neighborhood 9","Complete","1998","Cambridge Cohousing","IA-1","","","78,000","0","1.25","Residential","43",," ","42.38957152392","-71.12774636689","POINT (-71.1277463668918 42.3895715239194)"
"423","402 Rindge Avenue","402 Rindge Avenue","","402","Rindge Avenue","","11 - North Cambridge","Complete","1998","Just a Start Corporation","C-2","","","0","0","0.00","Residential","274",," ","42.39310893315","-71.1400162784","POINT (-71.1400162784022 42.3931089331478)"
"424","20 Sidney Street","University Park - Phase II","","20","Sidney Street","","5 - Cambridgeport","Complete","1998","Forest City Developmnet","CRDD","","","175,000","0","0.00","Retail",,"210"," ","42.36208871242","-71.09987607539","POINT (-71.0998760753905 42.3620887124179)"
"425","67-83 Webster Street","51-53 Bristol Street","","67-83","Webster Street","","3 - Wellington Harrington","Complete","1998","Just a Start Corporation","C-1","","","12,743","13,137","0.97","Residential","14",," ","42.36837747999","-71.09278022106","POINT (-71.0927802210566 42.3683774799865)"
"523","Richdale Avenue","Richdale Terraces Phase 2","","","Richdale Avenue","","9 - Neighborhood 9","Complete","1998","Joseph Nogueira","","","","0","0","0.00","Residential","56",," ","42.3885019963","-71.12096892525","POINT (-71.1209689252496 42.3885019962983)"
"601","8-12 Museum Way","Museum Towers","Regatta Riverway","8-12","Museum Way","Also five commerical condos in buildings.","1 - East Cambridge","Complete","1998","","","PB85","","1,016,868","0","0.00","Residential","432",,"Also five commerical condos in buildings. ","42.370309","-71.071388","POINT (-71.0713879999999 42.3703089999999)"
"426","270 Albany Street","270 Albany Street","","270","Albany Street","","5 - Cambridgeport","Complete","1999","Lyme Properties","SD-8","","","69,000","32,350","0.00","Office/R&D",,," ","42.35757056433","-71.10212832684","POINT (-71.1021283268449 42.3575705643314)"
"427","203-205 Broadway","203-205 Broadway","","203-205","Broadway","","4 - The Port/Area IV","Complete","1999","Bullfinch Company","IB","","","180,000","86,729","2.30","Office/R&D",,," ","42.36629645882","-71.09301078529","POINT (-71.093010785289 42.3662964588219)"
