wikipedia_page_id,wikipedia_title,wikipedia_url,latitude,longitude,match_method,match_distance_meters,candidate_count,candidate_bldgids,matched_bldgid,confidence_status,decision_status,review_reason,previous_title,previous_latitude,previous_longitude
5685,"Cambridge, Massachusetts","https://en.wikipedia.org/wiki/Cambridge,_Massachusetts",42.37361111111111,-71.11055555555555,nearest,21.19,1,328-8,328-8,ambiguous,rejected,Preserved human rejected decision.,,42.37361111111111,-71.11055555555555
18879,Massachusetts Institute of Technology,https://en.wikipedia.org/wiki/Massachusetts_Institute_of_Technology,42.3597,-71.0919,contained,0.00,1,668-10,668-10,strong,rejected,Preserved human rejected decision.,,42.3597,-71.0919
33149,World Wide Web Consortium,https://en.wikipedia.org/wiki/World_Wide_Web_Consortium,42.36194444444445,-71.09055555555555,contained,0.00,1,668-32,668-32,strong,rejected,Preserved human rejected decision.,,42.36194444444445,-71.09055555555555
78027,Whirlwind I,https://en.wikipedia.org/wiki/Whirlwind_I,42.361666666666665,-71.09666666666666,contained,0.00,1,673-2,673-2,strong,rejected,Preserved human rejected decision.,,42.361666666666665,-71.09666666666666
102602,Harvard Bridge,https://en.wikipedia.org/wiki/Harvard_Bridge,42.35457,-71.09132,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.35457,-71.09132
145664,Stata Center,https://en.wikipedia.org/wiki/Stata_Center,42.36164,-71.090255,contained,0.00,1,668-32,668-32,strong,approved,Preserved human approved decision.,,42.36164,-71.090255
152738,Infinite Corridor,https://en.wikipedia.org/wiki/Infinite_Corridor,42.3594,-71.0925,contained,0.00,1,668-3,668-3,strong,rejected,Preserved human rejected decision.,,42.3594,-71.0925
206795,The Rowland Institute at Harvard,https://en.wikipedia.org/wiki/The_Rowland_Institute_at_Harvard,42.3637,-71.0779,contained,0.00,1,552-7,552-7,strong,approved,Preserved human approved decision.,,42.3637,-71.0779
231988,MIT Sloan School of Management,https://en.wikipedia.org/wiki/MIT_Sloan_School_of_Management,42.360732,-71.083774,contained,0.00,1,680-13,680-13,strong,approved,Preserved human approved decision.,,42.360732,-71.083774
242977,Radcliffe College,https://en.wikipedia.org/wiki/Radcliffe_College,42.38194444444444,-71.12472222222222,contained,0.00,1,206-10,206-10,strong,approved,Preserved human approved decision.,,42.38194444444444,-71.12472222222222
260879,Harvard College,https://en.wikipedia.org/wiki/Harvard_College,42.374,-71.117,contained,0.00,1,318-22,318-22,strong,rejected,Preserved human rejected decision.,,42.374,-71.117
320200,Harvard Yard,https://en.wikipedia.org/wiki/Harvard_Yard,42.37447,-71.11719,nearest,1.61,1,318-16,318-16,ambiguous,rejected,Preserved human rejected decision.,,42.37447,-71.11719
345924,Carpenter Center for the Visual Arts,https://en.wikipedia.org/wiki/Carpenter_Center_for_the_Visual_Arts,42.37361111111111,-71.11430555555555,contained,0.00,1,333-2,333-2,strong,approved,Preserved human approved decision.,,42.37361111111111,-71.11430555555555
360816,Harvard Kennedy School,https://en.wikipedia.org/wiki/Harvard_Kennedy_School,42.37138888888889,-71.12194444444444,nearest,6.90,1,398-8,398-1,ambiguous,approved,Preserved human approved decision.,,42.37138888888889,-71.12194444444444
378554,Whitehead Institute,https://en.wikipedia.org/wiki/Whitehead_Institute,42.363471,-71.089361,contained,0.00,1,625-3,625-3,strong,rejected,Preserved human rejected decision.,,42.363471,-71.089361
380532,Biogen,https://en.wikipedia.org/wiki/Biogen,42.366194444444446,-71.08699999999999,nearest,16.64,1,591-3,591-3,ambiguous,rejected,Preserved human rejected decision.,,42.366194444444446,-71.08699999999999
380649,Kendall Square,https://en.wikipedia.org/wiki/Kendall_Square,42.36222222222222,-71.08416666666666,nearest,15.68,1,677-1,677-1,ambiguous,rejected,Preserved human rejected decision.,,42.36222222222222,-71.08416666666666
386540,MIT Media Lab,https://en.wikipedia.org/wiki/MIT_Media_Lab,42.36045,-71.08737,contained,0.00,1,672-6,672-6,strong,rejected,Preserved human rejected decision.,,42.36045,-71.08737
391882,American Academy of Arts and Sciences,https://en.wikipedia.org/wiki/American_Academy_of_Arts_and_Sciences,42.380833333333335,-71.11027777777777,contained,0.00,1,223-7,223-7,strong,approved,Preserved human approved decision.,,42.380833333333335,-71.11027777777777
414193,Harvard Radcliffe Institute,https://en.wikipedia.org/wiki/Harvard_Radcliffe_Institute,42.37581,-71.12233,nearest,24.59,1,307-6,307-2,ambiguous,approved,Preserved human approved decision.,,42.37581,-71.12233
417027,American Repertory Theater,https://en.wikipedia.org/wiki/American_Repertory_Theater,,,none,,0,,321-3,unmatched,stale_decision,Previously reviewed article is missing from the latest Cambridge snapshot.,American Repertory Theater,42.37495555555556,-71.12265
593247,Harvard Square,https://en.wikipedia.org/wiki/Harvard_Square,42.37361111111111,-71.11888888888888,nearest,0.23,1,357-1,357-1,ambiguous,rejected,Preserved human rejected decision.,,42.37361111111111,-71.11888888888888
594169,Harvard College Observatory,https://en.wikipedia.org/wiki/Harvard_College_Observatory,42.3815,-71.1284,contained,0.00,1,201-13,201-13,strong,approved,Preserved human approved decision.,,42.3815,-71.1284
598285,Wiesner Building,https://en.wikipedia.org/wiki/Wiesner_Building,42.36086111111111,-71.08772222222221,contained,0.00,1,672-5,672-5,strong,approved,Preserved human approved decision.,,42.36086111111111,-71.08772222222221
650179,Porter Square,https://en.wikipedia.org/wiki/Porter_Square,42.3886,-71.1194,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.3886,-71.1194
678794,Widener Library,https://en.wikipedia.org/wiki/Widener_Library,42.373444444444445,-71.11649999999999,contained,0.00,1,318-24,318-24,strong,approved,Preserved human approved decision.,,42.373444444444445,-71.11649999999999
719601,MIT Press,https://en.wikipedia.org/wiki/MIT_Press,42.36213888888889,-71.08555555555554,contained,0.00,1,674-11,674-11,strong,rejected,Preserved human rejected decision.,,42.36213888888889,-71.08555555555554
743808,Longfellow Bridge,https://en.wikipedia.org/wiki/Longfellow_Bridge,42.361635,-71.07541,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.361635,-71.07541
840573,Inman Square,https://en.wikipedia.org/wiki/Inman_Square,42.37372222222222,-71.10083333333333,nearest,10.13,1,368-13,368-13,ambiguous,rejected,Preserved human rejected decision.,,42.37372222222222,-71.10083333333333
895905,Dunster House,https://en.wikipedia.org/wiki/Dunster_House,42.3686,-71.1162,nearest,12.60,1,513-1,513-1,ambiguous,approved,Preserved human approved decision.,,42.3686,-71.1162
897777,National Bureau of Economic Research,https://en.wikipedia.org/wiki/National_Bureau_of_Economic_Research,42.3697,-71.1127,contained,0.00,1,489-4,489-4,strong,rejected,Preserved human rejected decision.,,42.3697,-71.1127
966229,Alewife station,https://en.wikipedia.org/wiki/Alewife_station,42.3961,-71.1413,contained,0.00,1,35-1,35-1,strong,approved,Preserved human approved decision.,,42.3961,-71.1413
966261,Harvard station,https://en.wikipedia.org/wiki/Harvard_station,42.3735,-71.1191,nearest,3.63,1,999-878,999-878,ambiguous,approved,Preserved human approved decision.,,42.3735,-71.1191
966328,Porter station,https://en.wikipedia.org/wiki/Porter_station,42.388333333333335,-71.11902777777777,nearest,3.36,1,999-2464,999-2464,ambiguous,approved,Preserved human approved decision.,,42.388333333333335,-71.11902777777777
966450,Central station (MBTA),https://en.wikipedia.org/wiki/Central_station_(MBTA),42.3653,-71.1036,nearest,12.14,1,999-3888,999-3888,ambiguous,approved,Preserved human approved decision.,,42.3653,-71.1036
966483,Kendall/MIT station,https://en.wikipedia.org/wiki/Kendall/MIT_station,42.3624,-71.0857,nearest,13.34,1,643-6,643-6,ambiguous,rejected,Preserved human rejected decision.,,42.3624,-71.0857
983950,"Central Square, Cambridge","https://en.wikipedia.org/wiki/Central_Square,_Cambridge",42.365,-71.1036111111111,contained,0.00,1,608-2,608-2,strong,rejected,Preserved human rejected decision.,,42.365,-71.1036111111111
1014446,Lechmere Square,https://en.wikipedia.org/wiki/Lechmere_Square,42.37083333333334,-71.07666666666667,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.37083333333334,-71.07666666666667
1074613,Harvard Divinity School,https://en.wikipedia.org/wiki/Harvard_Divinity_School,42.37972222222222,-71.11305555555555,contained,0.00,1,241-5,241-5,strong,approved,Preserved human approved decision.,,42.37972222222222,-71.11305555555555
1159376,Riverside Boat Club,https://en.wikipedia.org/wiki/Riverside_Boat_Club,42.35808333333333,-71.1158611111111,contained,0.00,1,721-2,721-2,strong,approved,Preserved human approved decision.,,42.35808333333333,-71.1158611111111
1251937,Harvard University Press,https://en.wikipedia.org/wiki/Harvard_University_Press,42.383,-71.12702777777777,contained,0.00,1,188-3,188-3,strong,approved,Preserved human approved decision.,,42.383,-71.12702777777777
1274446,Harvard Kenneth C. Griffin Graduate School of Arts and Sciences,https://en.wikipedia.org/wiki/Harvard_Kenneth_C._Griffin_Graduate_School_of_Arts_and_Sciences,42.37363888888889,-71.11841666666666,contained,0.00,1,318-25,318-25,strong,rejected,Preserved human rejected decision.,,42.37363888888889,-71.11841666666666
1277059,Museum of Science (Boston),https://en.wikipedia.org/wiki/Museum_of_Science_(Boston),42.3675,-71.07111111111111,contained,0.00,1,512-4,512-4,strong,approved,Preserved human approved decision.,,42.3675,-71.07111111111111
1286088,Zimmer Hall,https://en.wikipedia.org/wiki/Zimmer_Hall,42.3764,-71.1166,contained,0.00,1,266-18,266-18,strong,approved,Preserved human approved decision.,,42.3764,-71.1166
1334374,Harvard Extension School,https://en.wikipedia.org/wiki/Harvard_Extension_School,42.3743,-71.1216,nearest,2.92,1,319-21,319-21,ambiguous,rejected,Preserved human rejected decision.,,42.3743,-71.1216
1389867,Smithsonian Astrophysical Observatory,https://en.wikipedia.org/wiki/Smithsonian_Astrophysical_Observatory,42.38146,-71.12837,contained,0.00,1,201-13,201-13,strong,approved,Preserved human approved decision.,,42.38146,-71.12837
1417402,WMBR,https://en.wikipedia.org/wiki/WMBR,42.36222222222222,-71.08388888888888,nearest,21.71,1,680-6,680-6,ambiguous,rejected,Preserved human rejected decision.,,42.36222222222222,-71.08388888888888
1446327,Hasty Pudding Club,https://en.wikipedia.org/wiki/Hasty_Pudding_Club,42.371944444444445,-71.11944444444444,nearest,1.95,1,405-18,405-18,ambiguous,approved,Preserved human approved decision.,,42.371944444444445,-71.11944444444444
1503200,Hasty Pudding Theatricals,https://en.wikipedia.org/wiki/Hasty_Pudding_Theatricals,42.37255555555556,-71.1181111111111,contained,0.00,1,389-9,389-9,strong,rejected,Preserved human rejected decision.,,42.37255555555556,-71.1181111111111
1505128,Harvard–Smithsonian Center for Astrophysics,https://en.wikipedia.org/wiki/Harvard%E2%80%93Smithsonian_Center_for_Astrophysics,42.38146,-71.12837,contained,0.00,1,201-13,201-13,strong,approved,Preserved human approved decision.,,42.38146,-71.12837
1526346,Longy School of Music of Bard College,https://en.wikipedia.org/wiki/Longy_School_of_Music_of_Bard_College,42.37846,-71.12335,contained,0.00,1,252-30,252-30,strong,approved,Preserved human approved decision.,,42.37846,-71.12335
1528987,CfA 1.2 m Millimeter-Wave Telescope,https://en.wikipedia.org/wiki/CfA_1.2_m_Millimeter-Wave_Telescope,42.38167,-71.12853,contained,0.00,1,201-15,201-15,strong,rejected,Preserved human rejected decision.,,42.38167,-71.12853
1563010,Harvard Graduate School of Design,https://en.wikipedia.org/wiki/Harvard_Graduate_School_of_Design,42.3758,-71.1139,contained,0.00,1,299-6,299-6,strong,approved,Preserved human approved decision.,,42.3758,-71.1139
1563021,Harvard Graduate School of Education,https://en.wikipedia.org/wiki/Harvard_Graduate_School_of_Education,42.37542,-71.12177,nearest,0.17,1,307-14,307-14,ambiguous,approved,Preserved human approved decision.,,42.37542,-71.12177
1575662,Porcellian Club,https://en.wikipedia.org/wiki/Porcellian_Club,42.372930555555556,-71.11780555555555,contained,0.00,1,389-4,389-4,strong,approved,Preserved human approved decision.,,42.372930555555556,-71.11780555555555
1578416,Pforzheimer House,https://en.wikipedia.org/wiki/Pforzheimer_House,42.38195,-71.12467,contained,0.00,1,206-10,206-10,strong,approved,Preserved human approved decision.,,42.38195,-71.12467
1591937,Lechmere station,https://en.wikipedia.org/wiki/Lechmere_station,42.37125,-71.0761,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.37125,-71.0761
1636859,Mather House (Harvard College),https://en.wikipedia.org/wiki/Mather_House_(Harvard_College),42.3682,-71.1154,contained,0.00,1,513-3,513-3,strong,approved,Preserved human approved decision.,,42.3682,-71.1154
1658385,Berkman Klein Center for Internet & Society,https://en.wikipedia.org/wiki/Berkman_Klein_Center_for_Internet_%26_Society,42.37955,-71.11957,contained,0.00,1,253-6,253-6,strong,approved,Preserved human approved decision.,,42.37955,-71.11957
1694353,Radcliffe Quadrangle (Harvard),https://en.wikipedia.org/wiki/Radcliffe_Quadrangle_(Harvard),42.3814,-71.12424,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.3814,-71.12424
1750628,"Fresh Pond (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/Fresh_Pond_(Cambridge,_Massachusetts)",42.38333333333333,-71.15,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.38333333333333,-71.15
1828266,Harvard Library,https://en.wikipedia.org/wiki/Harvard_Library,42.3733923,-71.1186862,nearest,16.31,1,318-25,318-25,ambiguous,rejected,Preserved human rejected decision.,,42.3733923,-71.1186862
1852841,Meigs Elevated Railway,https://en.wikipedia.org/wiki/Meigs_Elevated_Railway,42.37294444444444,-71.07997222222222,contained,0.00,1,358-1,358-1,strong,rejected,Preserved human rejected decision.,,42.37294444444444,-71.07997222222222
1865654,Great Bridge (Cambridge),https://en.wikipedia.org/wiki/Great_Bridge_(Cambridge),42.369,-71.123,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.369,-71.123
1887587,Eliot House,https://en.wikipedia.org/wiki/Eliot_House,42.37022,-71.12082,contained,0.00,1,437-13,437-13,strong,approved,Preserved human approved decision.,,42.37022,-71.12082
1892262,Leverett House,https://en.wikipedia.org/wiki/Leverett_House,42.3701,-71.1174,contained,0.00,1,438-2,438-2,strong,approved,Preserved human approved decision.,,42.3701,-71.1174
1907855,Winthrop House,https://en.wikipedia.org/wiki/Winthrop_House,42.3702,-71.1192,nearest,3.10,1,437-10,437-10,ambiguous,approved,Preserved human approved decision.,,42.3702,-71.1192
1907859,Cabot House,https://en.wikipedia.org/wiki/Cabot_House,42.3814,-71.1242,none,,0,,206-12,unmatched,approved,Preserved human approved decision.,,42.3814,-71.1242
1947549,Charles River Dam Bridge,https://en.wikipedia.org/wiki/Charles_River_Dam_Bridge,42.368,-71.0708,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.368,-71.0708
1951546,Prospect Hill Academy Charter School,https://en.wikipedia.org/wiki/Prospect_Hill_Academy_Charter_School,42.367075,-71.10068333333332,contained,0.00,1,551-7,551-7,strong,rejected,Preserved human rejected decision.,,42.367075,-71.10068333333332
1983910,"Cambridgeport, Cambridge, Massachusetts","https://en.wikipedia.org/wiki/Cambridgeport,_Cambridge,_Massachusetts",42.36,-71.1075,nearest,4.28,1,700-28,700-28,ambiguous,rejected,Preserved human rejected decision.,,42.36,-71.1075
2004698,Cambridge Rindge and Latin School,https://en.wikipedia.org/wiki/Cambridge_Rindge_and_Latin_School,42.37416666666667,-71.11194444444443,contained,0.00,1,328-1,328-1,strong,approved,Preserved human approved decision.,,42.37416666666667,-71.11194444444443
2083771,Buckingham Browne & Nichols School,https://en.wikipedia.org/wiki/Buckingham_Browne_%26_Nichols_School,42.3791,-71.1296,nearest,11.08,1,249-15,249-15,ambiguous,approved,Preserved human approved decision.,,42.3791,-71.1296
2155384,Currier House (Harvard College),https://en.wikipedia.org/wiki/Currier_House_(Harvard_College),42.38169166666667,-71.12577222222221,contained,0.00,1,206-13,206-13,strong,approved,Preserved human approved decision.,,42.38169166666667,-71.12577222222221
2167652,"Divinity Hall, Harvard Divinity School","https://en.wikipedia.org/wiki/Divinity_Hall,_Harvard_Divinity_School",42.3786,-71.1143,contained,0.00,1,241-28,241-28,strong,approved,Preserved human approved decision.,,42.3786,-71.1143
2182062,Tasty Sandwich Shop,https://en.wikipedia.org/wiki/Tasty_Sandwich_Shop,42.37339,-71.11938,nearest,4.69,1,357-4,357-4,ambiguous,rejected,Preserved human rejected decision.,,42.37339,-71.11938
2208221,Longfellow House–Washington's Headquarters National Historic Site,https://en.wikipedia.org/wiki/Longfellow_House%E2%80%93Washington%27s_Headquarters_National_Historic_Site,42.376666666666665,-71.12638888888888,nearest,17.76,1,288-1,288-1,ambiguous,approved,Preserved human approved decision.,,42.376666666666665,-71.12638888888888
2226387,Lowell House,https://en.wikipedia.org/wiki/Lowell_House,42.37078,-71.11818,contained,0.00,1,424-3,424-3,strong,approved,Preserved human approved decision.,,42.37078,-71.11818
2338242,Adolphus Busch Hall,https://en.wikipedia.org/wiki/Adolphus_Busch_Hall,42.376805555555556,-71.11413888888889,contained,0.00,1,241-54,241-54,strong,approved,Preserved human approved decision.,,42.376805555555556,-71.11413888888889
2373670,Grolier Poetry Bookshop,https://en.wikipedia.org/wiki/Grolier_Poetry_Bookshop,42.37232,-71.11656,nearest,5.65,1,401-2,401-2,ambiguous,approved,Preserved human approved decision.,,42.37232,-71.11656
2374643,Café Pamplona,https://en.wikipedia.org/wiki/Caf%C3%A9_Pamplona,42.3717,-71.1155,contained,0.00,1,407-4,407-4,strong,approved,Preserved human approved decision.,,42.3717,-71.1155
2401057,Kresge Auditorium,https://en.wikipedia.org/wiki/Kresge_Auditorium,42.35812,-71.09507,contained,0.00,1,708-13,708-13,strong,approved,Preserved human approved decision.,,42.35812,-71.09507
2408383,John A. Volpe National Transportation Systems Center,https://en.wikipedia.org/wiki/John_A._Volpe_National_Transportation_Systems_Center,42.364075,-71.0856,contained,0.00,1,591-21,591-21,strong,rejected,Preserved human rejected decision.,,42.364075,-71.0856
2444826,Electronics Research Center,https://en.wikipedia.org/wiki/Electronics_Research_Center,42.364075,-71.0856,contained,0.00,1,591-21,591-21,strong,rejected,Preserved human rejected decision.,,42.364075,-71.0856
2447768,Broad Institute,https://en.wikipedia.org/wiki/Broad_Institute,42.36805555555556,-71.08694444444444,contained,0.00,1,534-1,534-1,strong,approved,Preserved human approved decision.,,42.36805555555556,-71.08694444444444
2520054,McGovern Institute for Brain Research,https://en.wikipedia.org/wiki/McGovern_Institute_for_Brain_Research,42.362258,-71.091652,contained,0.00,1,667-2,667-2,strong,rejected,Preserved human rejected decision.,,42.362258,-71.091652
2577343,Cooper–Frost–Austin House,https://en.wikipedia.org/wiki/Cooper%E2%80%93Frost%E2%80%93Austin_House,42.38449,-71.12184,contained,0.00,1,156-9,156-9,strong,approved,Preserved human approved decision.,,42.38449,-71.12184
2614585,Holworthy Hall,https://en.wikipedia.org/wiki/Holworthy_Hall,42.37549,-71.11726,contained,0.00,1,318-6,318-6,strong,approved,Preserved human approved decision.,,42.37549,-71.11726
2614601,Massachusetts Hall (Harvard University),https://en.wikipedia.org/wiki/Massachusetts_Hall_(Harvard_University),42.37443888888889,-71.11828333333332,contained,0.00,1,318-18,318-18,strong,approved,Preserved human approved decision.,,42.37443888888889,-71.11828333333332
2620952,MIT Chapel,https://en.wikipedia.org/wiki/MIT_Chapel,42.358333333333334,-71.09416666666667,contained,0.00,1,708-12,708-12,strong,approved,Preserved human approved decision.,,42.358333333333334,-71.09416666666667
2621195,Hooper–Lee–Nichols House,https://en.wikipedia.org/wiki/Hooper%E2%80%93Lee%E2%80%93Nichols_House,42.377583333333334,-71.13422222222223,contained,0.00,1,264-46,264-46,strong,approved,Preserved human approved decision.,,42.377583333333334,-71.13422222222223
2621447,"Elmwood (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/Elmwood_(Cambridge,_Massachusetts)",42.37547222222222,-71.1383888888889,contained,0.00,1,306-16,306-16,strong,approved,Preserved human approved decision.,,42.37547222222222,-71.1383888888889
2621926,Green Building (MIT),https://en.wikipedia.org/wiki/Green_Building_(MIT),42.3603,-71.0893,contained,0.00,1,668-54,668-54,strong,approved,Preserved human approved decision.,,42.3603,-71.0893
2657253,Manray,https://en.wikipedia.org/wiki/Manray,42.3633,-71.1022,contained,0.00,1,640-23,640-23,strong,rejected,Preserved human rejected decision.,,42.3633,-71.1022
2685492,Alewife Brook Reservation,https://en.wikipedia.org/wiki/Alewife_Brook_Reservation,42.3973186,-71.1422757,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.3973186,-71.1422757
2852088,"East Cambridge, Cambridge, Massachusetts","https://en.wikipedia.org/wiki/East_Cambridge,_Cambridge,_Massachusetts",42.36666666666667,-71.08,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.36666666666667,-71.08
2997438,Club Passim,https://en.wikipedia.org/wiki/Club_Passim,42.37388888888889,-71.11999999999999,contained,0.00,1,345-7,345-7,strong,approved,Preserved human approved decision.,,42.37388888888889,-71.11999999999999
3285045,Schlesinger Library,https://en.wikipedia.org/wiki/Schlesinger_Library,42.375750000000004,-71.1231111111111,contained,0.00,1,307-12,307-12,strong,approved,Preserved human approved decision.,,42.375750000000004,-71.1231111111111
3372668,Cambridge College,https://en.wikipedia.org/wiki/Cambridge_College,42.36888888888889,-71.11088888888888,contained,0.00,1,489-18,489-18,strong,rejected,Preserved human rejected decision.,,42.36888888888889,-71.11088888888888
3372715,Lesley University,https://en.wikipedia.org/wiki/Lesley_University,42.37999444444444,-71.11711944444444,nearest,0.26,1,243-24,243-24,ambiguous,approved,Preserved human approved decision.,,42.37999444444444,-71.11711944444444
3473567,Adams House (Harvard College),https://en.wikipedia.org/wiki/Adams_House_(Harvard_College),42.3717,-71.1164,contained,0.00,1,401-10,401-10,strong,approved,Preserved human approved decision.,,42.3717,-71.1164
3494688,MIT Science Fiction Society,https://en.wikipedia.org/wiki/MIT_Science_Fiction_Society,42.35916666666667,-71.09444444444443,contained,0.00,1,708-18,708-18,strong,rejected,Preserved human rejected decision.,,42.35916666666667,-71.09444444444443
3514644,CambridgeSide,https://en.wikipedia.org/wiki/CambridgeSide,42.3675,-71.0761111111111,contained,0.00,1,468-8,468-8,strong,approved,Preserved human approved decision.,,42.3675,-71.0761111111111
3571478,Brattle Theatre,https://en.wikipedia.org/wiki/Brattle_Theatre,42.37361111111111,-71.12138888888889,contained,0.00,1,355-8,355-8,strong,approved,Preserved human approved decision.,,42.37361111111111,-71.12138888888889
3789783,WNTN,https://en.wikipedia.org/wiki/WNTN,42.38704166666667,-71.1386638888889,contained,0.00,1,126-6,126-6,strong,rejected,Preserved human rejected decision.,,42.38704166666667,-71.1386638888889
4027302,Mary Prentiss Inn,https://en.wikipedia.org/wiki/Mary_Prentiss_Inn,42.38431,-71.11885,contained,0.00,1,173-15,173-15,strong,approved,Preserved human approved decision.,,42.38431,-71.11885
4109017,Cambridge Common,https://en.wikipedia.org/wiki/Cambridge_Common,42.37651,-71.12049,none,,0,,,unmatched,rejected,Preserved human rejected decision.,,42.37651,-71.12049
4125254,Memorial Drive (Cambridge),https://en.wikipedia.org/wiki/Memorial_Drive_(Cambridge),42.363055555555555,-71.11611111111111,nearest,19.94,1,637-5,637-5,ambiguous,rejected,Preserved human rejected decision.,,42.363055555555555,-71.11611111111111
4132949,Asa Gray House,https://en.wikipedia.org/wiki/Asa_Gray_House,42.38297222222222,-71.128,contained,0.00,1,201-1,201-1,strong,approved,Preserved human approved decision.,,42.38297222222222,-71.128
4223459,Harvard–Yenching Institute,https://en.wikipedia.org/wiki/Harvard%E2%80%93Yenching_Institute,42.377552,-71.113923,nearest,1.36,1,241-49,241-49,ambiguous,approved,Preserved human approved decision.,,42.377552,-71.113923
4391324,Cambridge Center,https://en.wikipedia.org/wiki/Cambridge_Center,42.363,-71.08661111111111,contained,0.00,1,643-2,643-2,strong,approved,Preserved human approved decision.,,42.363,-71.08661111111111
4391692,Harvard–MIT Program in Health Sciences and Technology,https://en.wikipedia.org/wiki/Harvard%E2%80%93MIT_Program_in_Health_Sciences_and_Technology,42.36169,-71.08694,contained,0.00,1,672-8,672-8,strong,rejected,Preserved human rejected decision.,,42.36169,-71.08694
4529075,First Parish in Cambridge,https://en.wikipedia.org/wiki/First_Parish_in_Cambridge,42.374583333333334,-71.11925,contained,0.00,1,319-19,319-19,strong,approved,Preserved human approved decision.,,42.374583333333334,-71.11925
4888799,MIT Plasma Science and Fusion Center,https://en.wikipedia.org/wiki/MIT_Plasma_Science_and_Fusion_Center,42.359944444444444,-71.09844444444444,contained,0.00,1,702-3,702-3,strong,rejected,Preserved human rejected decision.,,42.359944444444444,-71.09844444444444
4895598,ImprovBoston,https://en.wikipedia.org/wiki/ImprovBoston,42.366083333333336,-71.1033611111111,nearest,2.84,1,596-4,596-4,ambiguous,rejected,Preserved human rejected decision.,,42.366083333333336,-71.1033611111111
4972477,Harvard Art Museums,https://en.wikipedia.org/wiki/Harvard_Art_Museums,42.3742,-71.1147,nearest,20.43,1,333-1,333-1,ambiguous,approved,Preserved human approved decision.,,42.3742,-71.1147
5135489,"City Hall (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/City_Hall_(Cambridge,_Massachusetts)",42.36712,-71.10563,contained,0.00,1,517-38,517-38,strong,approved,Preserved human approved decision.,,42.36712,-71.10563
5235054,"Christ Church (Cambridge, Massachusetts)","https://en.wikipedia.org/wiki/Christ_Church_(Cambridge,_Massachusetts)",42.375277777777775,-71.12055555555555,contained,0.00,1,319-8,319-8,strong,approved,Preserved human approved decision.,,42.375277777777775,-71.12055555555555
5536866,Alvan Clark & Sons,https://en.wikipedia.org/wiki/Alvan_Clark_%26_Sons,42.35528,-71.10927,contained,0.00,1,749-1,749-1,strong,rejected,Preserved human rejected decision.,,42.35528,-71.10927
5616612,Joint Center for Housing Studies,https://en.wikipedia.org/wiki/Joint_Center_for_Housing_Studies,42.37,-71.12,nearest,4.81,1,437-5,437-5,ambiguous,rejected,Preserved human rejected decision.,,42.37,-71.12
5756234,MIT Museum,https://en.wikipedia.org/wiki/MIT_Museum,42.362119444444446,-71.08665833333333,contained,0.00,1,674-1,674-1,strong,rejected,Preserved human rejected decision.,,42.362119444444446,-71.08665833333333
5774724,Charles River Reservation,https://en.wikipedia.org/wiki/Charles_River_Reservation,42.3539862,-71.1119968,nearest,5.59,1,999-3393,999-3393,ambiguous,rejected,Preserved human rejected decision.,,42.3539862,-71.1119968
6029406,Institute of Politics at Harvard Kennedy School,https://en.wikipedia.org/wiki/Institute_of_Politics_at_Harvard_Kennedy_School,42.37145,-71.1221,nearest,10.49,1,398-8,398-1,ambiguous,approved,Preserved human approved decision.,,42.37145,-71.1221
6046830,University Park at MIT,https://en.wikipedia.org/wiki/University_Park_at_MIT,42.3618,-71.1008,nearest,9.10,1,687-1,687-1,ambiguous,rejected,Preserved human rejected decision.,,42.3618,-71.1008
6098995,Lumen Eclipse,https://en.wikipedia.org/wiki/Lumen_Eclipse,42.3734,-71.1191,nearest,2.67,1,999-878,999-878,ambiguous,rejected,Preserved human rejected decision.,,42.3734,-71.1191
6200247,"The Port, Cambridge","https://en.wikipedia.org/wiki/The_Port,_Cambridge",42.36694444444444,-71.09777777777778,nearest,5.13,1,579-30,579-30,ambiguous,rejected,Preserved human rejected decision.,,42.36694444444444,-71.09777777777778
6222330,Harvard Book Store,https://en.wikipedia.org/wiki/Harvard_Book_Store,42.3725,-71.1164,contained,0.00,1,401-2,401-2,strong,approved,Preserved human approved decision.,,42.3725,-71.1164
6250722,MIT Department of Physics,https://en.wikipedia.org/wiki/MIT_Department_of_Physics,42.3597177,-71.0908492,contained,0.00,1,999-5042,999-5042,strong,rejected,Preserved human rejected decision.,,42.3597177,-71.0908492
