building_id,hail_address,hail_street_name,classification,construction_year,match_stage,match_status,treatment,candidate_address_point_count,candidate_bldgid_count,candidate_bldgids,candidate_addresses,candidate_street_names,matched_bldgid,matched_bldgids,match_reason,review_reason_category,review_reason_summary,override_decision,override_note,override_reviewed_at,pre_override_match_stage,pre_override_match_status,pre_override_matched_bldgid,pre_override_matched_bldgids,pre_override_candidate_bldgids
henry-st_38_2,38 Henry Street,Henry Street,Current building,1924,7,review,manual_review_loose_address_proximity,4,1,748-1,29 Henry St|31 Henry St|33 Henry St|38 Henry St,Henry St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (748-1: Δ0 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
highland-ave_23,23 Highland Avenue,Highland Avenue,"Addition, rear, or secondary building",1985,7,review,manual_review_loose_address_proximity,10,5,372-25|372-35|372-37|999-734|999-742,15 Highland Ave|17 Highland Ave|18 Highland Ave|18-A Highland Ave|19 Highland Ave|25 Highland Ave|27 Highland Ave|29 Highland Ave|31 Highland Ave,Highland Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (372-25: Δ2 house numbers, 0.0 m, 372-35: Δ2 house numbers, 0.0 m, 372-37: Δ6 house numbers, 0.0 m, 999-734: Δ5 house numbers, 8.8 m, 999-742: Δ5 house numbers, 9.8 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
highland-st_61_2,61 Highland Street,Highland Street,Current building,1958,7,review,manual_review_loose_address_proximity,2,2,999-1491|999-1622,51 Highland St|58 Highland St,Highland St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-1491: Δ3 house numbers, 14.2 m, 999-1622: Δ10 house numbers, 18.5 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
hingham-st_15,15 Hingham Street,Hingham Street,"Addition, rear, or secondary building",1923,7,review,manual_review_loose_address_proximity,8,2,619-1|999-3442,11 Hingham St|16 Hingham St|18 Hingham St|19 Hingham St|20 Hingham St|22 Hingham St|7 Hingham St,Hingham St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (619-1: Δ1 house numbers, 0.0 m, 999-3442: Δ4 house numbers, 10.1 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
holden-st_36-48,36-48 Holden Street,Holden Street,Building complex,1915,7,review,manual_review_loose_address_proximity,4,2,999-1568|999-3649,26 Holden St|28 Holden St|30 Holden St|32 Holden St,Holden St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-1568: Δ4 house numbers, 12.4 m, 999-3649: Δ6 house numbers, 14.2 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
holyoke-st_8-10,8-10 Holyoke Street,Holyoke Street,Current building,1927,4,review,manual_review,2,2,389-18|389-9,10 Holyoke St|8 Holyoke St,Holyoke St,,,Street and number agree but suffix/rear/range yields multiple or complex candidates,multiple_footprint_candidates,"The street and base number agree, but suffix, rear, or range differences leave more than one plausible footprint.",,,,,,,,
hudson-st_48,48 Hudson Street,Hudson Street,Current building,1889,7,review,manual_review_loose_address_proximity,1,1,212-24,44 Hudson St,Hudson St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (212-24: Δ4 house numbers, 9.3 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
huron-ave_69,69 Huron Avenue,Huron Avenue,"Addition, rear, or secondary building",1925,7,review,manual_review_loose_address_proximity,7,3,144-42|144-45|999-2191,61 Huron Ave|63 Huron Ave|65 Huron Ave|67 Huron Ave|74 Huron Ave|77 Huron Ave,Huron Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (144-42: Δ2 house numbers, 0.0 m, 144-45: Δ2 house numbers, 0.0 m, 999-2191: Δ8 house numbers, 18.1 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
huron-ave_73,73 Huron Avenue,Huron Avenue,"Addition, rear, or secondary building",1921,7,review,manual_review_loose_address_proximity,6,2,144-42|144-45,63 Huron Ave|65 Huron Ave|67 Huron Ave|74 Huron Ave|77 Huron Ave,Huron Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (144-42: Δ6 house numbers, 0.0 m, 144-45: Δ1 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
huron-ave_175,175 Huron Avenue,Huron Avenue,Current building,1896,7,review,manual_review_loose_address_proximity,7,3,209-10|209-7|999-1818,171 Huron Ave|173 Huron Ave|177 Huron Ave|179 Huron Ave|181 Huron Ave|184 Huron Ave|185 Huron Ave,Huron Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (209-10: Δ2 house numbers, 0.0 m, 209-7: Δ4 house numbers, 0.0 m, 999-1818: Δ9 house numbers, 14.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
huron-ave_229-231,229-231 Huron Avenue,Huron Avenue,Current building,1897,7,review,manual_review_loose_address_proximity,10,5,198-47|230-8|999-1785|999-1824|999-1825,221 Huron Ave|230 Huron Ave|233 Huron Ave|234 Huron Ave|235 Huron Ave|236 Huron Ave|238 Huron Ave|239 Huron Ave|240 Huron Ave|241 Huron Ave,Huron Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (198-47: Δ2 house numbers, 6.2 m, 230-8: Δ1 house numbers, 0.8 m, 999-1785: Δ7 house numbers, 15.6 m, 999-1824: Δ8 house numbers, 15.6 m, 999-1825: Δ8 house numbers, 12.8 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
huron-ave_589,589+ Huron Avenue,Huron Avenue,Current building,,7,review,manual_review_loose_address_proximity,2,2,999-1480|999-1484,580 Huron Ave|592 Huron Ave,Huron Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-1480: Δ3 house numbers, 18.8 m, 999-1484: Δ9 house numbers, 11.2 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
huron-ave_615r,615r Huron Avenue,Huron Avenue,"Addition, rear, or secondary building",1907,7,review,manual_review_loose_address_proximity,1,1,999-1589,622 Huron Ave,Huron Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-1589: Δ7 house numbers, 16.7 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
inman-st_125-133,125-133 Inman Street,Inman Street,Current building,1964,7,review,manual_review_loose_address_proximity,8,3,368-17|374-18|999-3494,116 Inman St|118 Inman St|120 Inman St|121 Inman St|123 Inman St|126 Inman St|135 Inman St|136 Inman St,Inman St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (368-17: Δ2 house numbers, 0.0 m, 374-18: Δ5 house numbers, 0.0 m, 999-3494: Δ1 house numbers, 10.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
irving-st_27_2,27 Irving Street,Irving Street,Building complex,1974,7,review,manual_review_loose_address_proximity,14,7,296-43|296-47|999-1053|999-1070|999-1122|999-1167|999-1173,23 Irving St|28-B Irving St|29 Irving St|30 Irving St|34-B Irving St|36 Irving St|36-1 Irving St|36-3 Irving St|36-4 Irving St|36-7 Irving St|36-8 Irving St|36-9 Irving St|37 Irving St,Irving St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (296-43: Δ1 house numbers, 17.3 m, 296-47: Δ2 house numbers, 0.0 m, 999-1053: Δ4 house numbers, 16.2 m, 999-1070: Δ3 house numbers, 17.0 m, 999-1122: Δ7 house numbers, 7.4 m, 999-1167: Δ10 house numbers, 16.2 m, 999-1173: Δ9 house numbers, 15.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
jackson-st_66,66 Jackson Street,Jackson Street,Current building,1894,7,review,manual_review_loose_address_proximity,5,2,52-9|999-3007,56 Jackson St|62 Jackson St|64 Jackson St|68 Jackson St|70 Jackson St,Jackson St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (52-9: Δ2 house numbers, 0.0 m, 999-3007: Δ10 house numbers, 19.6 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
jackson-st_82,82 Jackson Street,Jackson Street,Current building,1924,7,review,manual_review_loose_address_proximity,3,2,30-35|999-3047,84 Jackson St|88 Jackson St|90 Jackson St,Jackson St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (30-35: Δ2 house numbers, 0.0 m, 999-3047: Δ8 house numbers, 17.4 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
jackson-st_126,126 Jackson Street,Jackson Street,"Addition, rear, or secondary building",1922,7,review,manual_review_loose_address_proximity,4,2,31-18|31-19,116 Jackson St|120 Jackson St|121 Jackson St,Jackson St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (31-18: Δ5 house numbers, 0.0 m, 31-19: Δ5 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
king-st_2,2 King Street,King Street,Current building,1967,7,review,manual_review_loose_address_proximity,9,2,87-35|999-2506,10 King St|11 King St|12 King St|4 King St|5 King St|6 King St|7 King St|8 King St|9 King St,King St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (87-35: Δ2 house numbers, 0.0 m, 999-2506: Δ3 house numbers, 4.7 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
kirkland-st_25_2,25 Kirkland Street,Kirkland Street,Current building,1914,7,review,manual_review_loose_address_proximity,2,2,241-54|999-1229,21 Kirkland St|27 Kirkland St,Kirkland St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (241-54: Δ2 house numbers, 0.0 m, 999-1229: Δ4 house numbers, 16.6 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
kirkland-st_64,64 Kirkland Street,Kirkland Street,Building complex,1978,7,review,manual_review_loose_address_proximity,15,4,275-22|289-2|999-1399|999-5359,61 Kirkland St|62 Kirkland St|70 Kirkland St|70-1 Kirkland St|70-10 Kirkland St|70-2 Kirkland St|70-3 Kirkland St|70-4 Kirkland St|70-5 Kirkland St|70-6 Kirkland St|70-7 Kirkland St|70-8 Kirkland St|70-9 Kirkland St|73 Kirkland St|74 Kirkland St,Kirkland St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (275-22: Δ3 house numbers, 0.0 m, 289-2: Δ2 house numbers, 0.0 m, 999-1399: Δ9 house numbers, 19.0 m, 999-5359: Δ10 house numbers, 17.9 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
lancaster-st_33,33+ Lancaster Street,Lancaster Street,"Addition, rear, or secondary building",1889,7,review,manual_review_loose_address_proximity,5,3,999-2225|999-2285|999-2295,25 Lancaster St|27 Lancaster St|29 Lancaster St|31 Lancaster St|34 Lancaster St,Lancaster St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-2225: Δ1 house numbers, 14.4 m, 999-2285: Δ2 house numbers, 13.9 m, 999-2295: Δ6 house numbers, 8.4 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
langdon-st_14,14 Langdon Street,Langdon Street,"Addition, rear, or secondary building",1891,7,review,manual_review_loose_address_proximity,2,2,999-1761|999-4219,17 Langdon St|24 Langdon St,Langdon St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-1761: Δ3 house numbers, 12.6 m, 999-4219: Δ10 house numbers, 15.6 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
lilac-ct_0,0 Lilac Court,Lilac Court,Current building,1980,7,review,manual_review_loose_address_proximity,10,4,541-2|541-4|541-45|541-5,1 Lilac Ct|10 Lilac Ct|2 Lilac Ct|3 Lilac Ct|4 Lilac Ct|5 Lilac Ct|6 Lilac Ct|7 Lilac Ct|8 Lilac Ct|9 Lilac Ct,Lilac Ct,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (541-2: Δ10 house numbers, 0.0 m, 541-4: Δ1 house numbers, 0.0 m, 541-45: Δ3 house numbers, 0.0 m, 541-5: Δ5 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
lopez-ave_38-40,38-40 Lopez Avenue,Lopez Avenue,Current building,1964,7,review,manual_review_loose_address_proximity,3,1,999-3981,36 Lopez Ave|37 Lopez Ave|42 Lopez Ave,Lopez Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-3981: Δ1 house numbers, 2.4 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
magazine-st_16_2,16 Magazine Street,Magazine Street,Current building,1964,7,review,manual_review_loose_address_proximity,3,2,604-5|999-293,10 Magazine St|23 Magazine St|25 Magazine St,Magazine St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (604-5: Δ6 house numbers, 19.6 m, 999-293: Δ7 house numbers, 5.3 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
magazine-st_83_2,83 Magazine Street,Magazine Street,Current building,1948,7,review,manual_review_loose_address_proximity,4,3,682-28|692-7|697-3,82 Magazine St|89 Magazine St|90 Magazine St|92 Magazine St,Magazine St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (682-28: Δ6 house numbers, 10.9 m, 692-7: Δ1 house numbers, 8.7 m, 697-3: Δ7 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
magazine-st_130_2,130 Magazine Street,Magazine Street,Current building,1889,7,review,manual_review_loose_address_proximity,4,3,999-129|999-150|999-160,124 Magazine St|125-C Magazine St|126 Magazine St|137 Magazine St,Magazine St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-129: Δ7 house numbers, 19.2 m, 999-150: Δ4 house numbers, 9.7 m, 999-160: Δ5 house numbers, 4.5 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
magoun-st_48,48 Magoun Street,Magoun Street,Current building,1925,7,review,manual_review_loose_address_proximity,11,4,14-24|14-26|999-3155|999-3216,40 Magoun St|44 Magoun St|46 Magoun St|47 Magoun St|49 Magoun St|50 Magoun St|52 Magoun St|53 Magoun St|56 Magoun St|57 Magoun St|58 Magoun St,Magoun St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (14-24: Δ10 house numbers, 0.0 m, 14-26: Δ1 house numbers, 0.0 m, 999-3155: Δ8 house numbers, 8.2 m, 999-3216: Δ8 house numbers, 15.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
main-st_201-300,201-300 Main Street,Main Street,Unclear,1911,7,review,manual_review_loose_address_proximity,3,3,674-1|674-11|680-6,200 Main St|290 Main St|298 Main St,Main St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (674-1: Δ2 house numbers, 13.4 m, 674-11: Δ10 house numbers, 2.0 m, 680-6: Δ1 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
main-st_285,285 Main Street,Main Street,Current building,1985,7,review,manual_review_loose_address_proximity,2,2,643-6|674-11,275 Main St|290 Main St,Main St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (643-6: Δ10 house numbers, 0.0 m, 674-11: Δ5 house numbers, 2.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
main-st_326,326 Main Street,Main Street,Current building,1927,7,review,manual_review_loose_address_proximity,1,1,999-5040,325 Main St,Main St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-5040: Δ1 house numbers, 3.6 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
main-st_458,458 Main Street,Main Street,Current building,1960,7,review,manual_review_loose_address_proximity,1,1,625-3,455 Main St,Main St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (625-3: Δ3 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
main-st_465,465+ Main Street,Main Street,Current building,1983,7,review,manual_review_loose_address_proximity,1,1,625-3,455 Main St,Main St,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (625-3: Δ10 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
maple-ave_21,21 Maple Avenue,Maple Avenue,"Addition, rear, or secondary building",1919,7,review,manual_review_loose_address_proximity,15,8,362-13|362-60|365-1|999-757|999-778|999-805|999-821|999-834,12 Maple Ave|14 Maple Ave|15 Maple Ave|15-A Maple Ave|15-B Maple Ave|15-R Maple Ave|16 Maple Ave|17 Maple Ave|18 Maple Ave|19-A Maple Ave|20 Maple Ave|23 Maple Ave|24 Maple Ave|28 Maple Ave,Maple Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (362-13: Δ9 house numbers, 0.0 m, 362-60: Δ5 house numbers, 0.0 m, 365-1: Δ4 house numbers, 0.0 m, 999-757: Δ3 house numbers, 15.6 m, 999-778: Δ1 house numbers, 16.6 m, 999-805: Δ2 house numbers, 14.7 m, 999-821: Δ7 house numbers, 5.7 m, 999-834: Δ2 house numbers, 12.8 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
massachusetts-ave_254,254 Massachusetts Avenue,Massachusetts Avenue,Current building,1925,7,review,manual_review_loose_address_proximity,2,2,688-1|688-3,250 Massachusetts Ave,Massachusetts Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (688-1: Δ4 house numbers, 0.0 m, 688-3: Δ4 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
massachusetts-ave_506,506 Massachusetts Avenue,Massachusetts Avenue,Current building,1970,7,review,manual_review_loose_address_proximity,8,3,616-9|631-10|631-6,496 Massachusetts Ave|499 Massachusetts Ave|501 Massachusetts Ave|502 Massachusetts Ave|505 Massachusetts Ave|507 Massachusetts Ave|512 Massachusetts Ave|515 Massachusetts Ave,Massachusetts Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (616-9: Δ1 house numbers, 0.0 m, 631-10: Δ4 house numbers, 0.0 m, 631-6: Δ6 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
massachusetts-ave_631-641_2,631-641 Massachusetts Avenue,Massachusetts Avenue,Current building,1950,7,review,manual_review_loose_address_proximity,7,2,999-3882|999-3888,622 Massachusetts Ave|624 Massachusetts Ave|625 Massachusetts Ave|628 Massachusetts Ave|638 Massachusetts Ave|645 Massachusetts Ave|647 Massachusetts Ave,Massachusetts Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-3882: Δ3 house numbers, 5.0 m, 999-3888: Δ1 house numbers, 6.1 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
massachusetts-ave_1131_2,1131 Massachusetts Avenue,Massachusetts Avenue,Current building,1893,7,review,manual_review_loose_address_proximity,5,3,408-9|439-12|439-16,1124 Massachusetts Ave|1130 Massachusetts Ave|1132 Massachusetts Ave|1134 Massachusetts Ave|1137 Massachusetts Ave,Massachusetts Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (408-9: Δ6 house numbers, 11.4 m, 439-12: Δ7 house numbers, 19.2 m, 439-16: Δ1 house numbers, 7.1 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
massachusetts-ave_1408,1408 Massachusetts Avenue,Massachusetts Avenue,Current building,1916,7,review,manual_review_loose_address_proximity,1,1,999-878,1401 Massachusetts Ave,Massachusetts Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (999-878: Δ7 house numbers, 11.9 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
massachusetts-ave_1509_2,1509 Massachusetts Avenue,Massachusetts Avenue,Current building,1938,7,review,manual_review_loose_address_proximity,2,2,266-15|284-1,1499 Massachusetts Ave|1515 Massachusetts Ave,Massachusetts Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (266-15: Δ6 house numbers, 0.0 m, 284-1: Δ10 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
massachusetts-ave_1517,1517 Massachusetts Avenue,Massachusetts Avenue,Current building,1938,7,review,manual_review_loose_address_proximity,1,1,266-15,1515 Massachusetts Ave,Massachusetts Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (266-15: Δ2 house numbers, 0.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
massachusetts-ave_2270_2,2270 Massachusetts Avenue,Massachusetts Avenue,Current building,1904,7,review,manual_review_loose_address_proximity,1,1,53-21,2280 Massachusetts Ave,Massachusetts Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (53-21: Δ10 house numbers, 18.0 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
massachusetts-ave_2571,2571 Massachusetts Avenue,Massachusetts Avenue,Current building,1891,7,review,manual_review_loose_address_proximity,2,2,7-19|999-3267,2575 Massachusetts Ave|2579 Massachusetts Ave,Massachusetts Ave,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (7-19: Δ4 house numbers, 12.3 m, 999-3267: Δ8 house numbers, 16.1 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
maynard-pl_10,10 Maynard Place,Maynard Place,"Addition, rear, or secondary building",1922,7,review,manual_review_loose_address_proximity,8,4,322-10|322-15|322-19|999-981,11 Maynard Pl|12 Maynard Pl|14 Maynard Pl|20 Maynard Pl|6 Maynard Pl|7 Maynard Pl|8 Maynard Pl|9 Maynard Pl,Maynard Pl,,,"Same-street Address Point is within 10 house numbers; nearby unclaimed footprint may use this or a cross-street canonical address (322-10: Δ10 house numbers, 8.1 m, 322-15: Δ1 house numbers, 0.0 m, 322-19: Δ4 house numbers, 0.0 m, 999-981: Δ3 house numbers, 9.5 m)",loose_address_near_unclaimed_footprint,"A same-street Address Point is within 10 house numbers, and a nearby footprint with no accepted Hail match is proposed; its canonical address may be on a cross street.",,,,,,,,
